Date,TV_m,d_oil,d_ex,i,d_gold,DSI,covid,cov_DSI,r_wsale,r_retail,r_gas,r_indsmanu,r_agri,r_finan,r_estate,li_wsale,li_retail,li_gas,li_indsmanu,li_agri,li_finan,li_estate,tv_wsale,tv_retail,tv_gas,tv_indsmanu,tv_agri,tv_finan,tv_estate,me_wsale,me_retail,me_gas,me_indsmanu,me_agri,me_finan,me_estate,mtb_wsale,mtb_retail,mtb_gas,mtb_indsmanu,mtb_agri,mtb_finan,mtb_estate
1/19/2021,20.73528,1.15000,6.00000,2.89000,"-50,000",3.09298,"1,539",0.00402,-0.0329,-0.0250,-0.02578,-0.03552,-0.05436,-0.05718,-0.03833,0.02019,0.01481,0.00007,0.01229,0.01895,0.00814,0.01432,16.86080,16.40051,8.07091,18.59481,17.64958,19.52768,19.64769,30.09553,30.73303,27.73203,33.54228,30.99591,34.73685,34.56857,0.90898,1.70988,1.18190,1.50083,1.09092,1.28727,1.15727
1/20/2021,20.54174,0.18000,-2.50000,2.69000,"200,000",2.73927,"1,540",0.40233,-0.0037,-0.0013,0.00670,-0.00093,-0.02197,-0.00413,-0.00662,0.01721,0.01121,0.00013,0.01032,0.01794,0.00664,0.01149,16.70142,16.12189,8.63052,18.42002,17.59456,19.32419,19.42784,30.09734,30.73612,27.73641,33.54552,30.97328,34.73959,34.57266,0.90460,1.73375,1.18768,1.50127,1.07208,1.28088,1.15329
1/21/2021,20.36305,0.02000,-2.00000,3.78000,"-50,000",2.71368,"1,544",0.25145,0.0303,0.0290,0.00537,0.02664,0.02324,0.02854,0.02769,0.01621,0.01116,0.00032,0.00821,0.01077,0.00529,0.01006,16.64109,16.11783,9.52515,18.19097,17.08409,19.09712,19.29465,30.13485,30.78036,27.74342,33.57161,31.01319,34.77323,34.59317,0.92967,1.76093,1.18331,1.53197,1.10049,1.31768,1.18318
1/22/2021,20.41152,-0.69000,-3.50000,3.43000,"-100,000",2.74543,"1,546",0.25145,-0.0035,0.0112,-0.00524,0.00444,-0.00173,-0.01261,0.00951,0.01739,0.01221,0.00016,0.00855,0.01440,0.00467,0.01184,16.71175,16.20757,8.80986,18.23159,17.37484,18.97136,19.45813,30.13256,30.81968,27.71959,33.57136,30.99962,34.76882,34.60611,0.93052,1.78358,1.17640,1.53816,1.08661,1.30129,1.19667
1/25/2021,20.34237,0.47000,5.00000,3.51000,"100,000",2.55185,"1,548",0.00402,0.0145,0.0116,0.01902,0.00871,-0.00621,-0.01367,0.01295,0.01769,0.01421,0.00006,0.00962,0.01110,0.00430,0.01075,16.72843,16.35940,7.90101,18.34969,17.11483,18.88902,19.36156,30.13823,30.85652,27.74975,33.57823,30.98294,34.75627,34.61608,0.93890,1.79592,1.20001,1.54743,1.07135,1.28408,1.21377
1/26/2021,20.48592,0.03000,-2.50000,3.38000,"75,000",2.15501,"1,549",0.25145,-0.0236,-0.0247,-0.00448,-0.02213,-0.03142,-0.04123,-0.01145,0.01713,0.01407,0.00018,0.00880,0.01382,0.00567,0.01285,16.69661,16.34933,8.93590,18.26027,17.33406,19.16582,19.53960,30.10616,30.81031,27.74627,33.55445,30.94253,34.72428,34.59736,0.91780,1.75535,1.19568,1.52444,1.03572,1.23115,1.19818
1/27/2021,20.46847,-0.10000,1.00000,3.35000,"50,000",1.43533,"1,551",0.25145,-0.0358,-0.0104,-0.02492,-0.02828,-0.04456,-0.04753,-0.02531,0.01651,0.01769,0.00015,0.00970,0.01508,0.00549,0.01187,16.65970,16.57845,8.74830,18.35799,17.42141,19.13414,19.46067,30.07069,30.83910,27.71324,33.52480,30.88405,34.68348,34.57117,0.89000,1.74366,1.16620,1.49175,0.99440,1.17455,1.17133
1/28/2021,20.43599,-0.28000,1.50000,3.19000,0,0.32496,"1,553",0.62964,-0.0496,-0.0187,-0.02170,-0.05365,-0.06902,-0.06899,-0.05665,0.01931,0.00939,0.00022,0.01182,0.00850,0.00681,0.00878,16.81617,15.94497,9.16952,18.55557,16.84831,19.37834,19.15862,30.02217,30.80804,27.69794,33.45575,30.81370,34.62787,34.50249,0.85340,1.69373,1.14693,1.42081,0.92609,1.09064,1.10416
1/29/2021,20.47923,-0.49000,7.00000,3.21000,"100,000",0.17825,"1,651",0.48681,0.0130,0.0144,0.00000,0.02394,-0.01111,0.02217,0.01342,0.01517,0.01000,0.00000,0.01075,0.01244,0.00615,0.01142,16.57484,16.00754,,18.46037,17.22894,19.27599,19.42228,30.03466,30.84932,27.69794,33.45783,30.80400,34.65572,34.55075,0.86555,1.73226,1.14693,1.44795,0.92497,1.11601,1.12883
2/1/2021,20.23410,1.31000,0.00000,3.58000,"350,000",-0.32000,"1,817",0.35606,-0.0352,-0.0057,-0.00018,-0.01778,-0.05753,-0.03399,-0.03642,0.01319,0.00851,0.00001,0.00846,0.01192,0.00456,0.00863,16.43522,15.84663,5.70378,18.22169,17.18589,18.97782,19.14205,29.99022,30.85519,27.67580,33.46220,30.73576,34.64137,34.51811,0.84265,1.71265,1.13787,1.43290,0.86927,1.08054,1.09147
2/2/2021,20.21894,1.11000,-4.00000,3.25000,"-250,000",-0.53955,"1,850",0.35203,0.0008,0.0063,0.02309,0.01129,-0.00030,0.02521,0.01133,0.00944,0.00688,0.00000,0.00784,0.01059,0.00466,0.00859,16.10098,15.63377,4.60517,18.14537,17.06777,18.99854,19.13672,29.99056,30.87760,27.71162,33.49475,30.72393,34.68447,34.56605,0.82994,1.72516,1.16479,1.44612,0.86665,1.10805,1.11045
2/3/2021,20.34140,1.00000,-4.00000,3.03000,0,0.08375,"1,882",0.50492,0.0314,0.0203,0.01506,0.02184,0.04053,0.05335,0.02808,0.01097,0.00624,0.00037,0.00895,0.00763,0.00527,0.01038,16.25107,15.53660,9.66142,18.27753,16.73956,19.12233,19.32597,30.02761,30.91491,27.72204,33.51168,30.77275,34.72261,34.59189,0.84067,1.75516,1.17830,1.46919,0.89744,1.16399,1.14178
2/4/2021,20.01465,0.38000,-0.50000,3.52000,"-100,000",0.10879,"1,948",0.60148,-0.0056,0.0009,-0.02311,0.00485,0.00765,0.01232,0.00829,0.00799,0.00707,0.00024,0.00686,0.00587,0.00355,0.00684,15.93412,15.66174,9.22029,18.01093,16.47700,18.72746,18.90908,30.02403,30.87628,27.68406,33.52073,30.77356,34.72226,34.58646,0.82757,1.75766,1.14948,1.47936,0.90752,1.17497,1.14556
2/5/2021,20.07256,0.50000,5.50000,3.55000,"125,000",-0.02686,"1,957",0.24140,0.0165,-0.0060,0.00982,0.00763,0.01457,0.02290,0.01260,0.01221,0.00607,0.00017,0.00642,0.00930,0.00427,0.00716,16.35781,15.50852,8.89563,17.94534,16.93753,18.91146,18.95445,30.04763,30.85238,27.70989,33.52805,30.77654,34.74168,34.60099,0.84886,1.74777,1.16386,1.48954,0.91518,1.20011,1.15944
2/8/2021,20.35176,1.22000,-3.00000,3.47000,"150,000",0.42231,"2,001",0.45262,-0.0190,-0.0179,-0.00045,-0.01644,-0.03927,-0.03122,-0.02590,0.01067,0.00935,0.00023,0.00867,0.01721,0.00544,0.00887,16.22275,15.94045,9.17988,18.24582,17.55296,19.15243,19.17020,30.01534,30.82490,27.70817,33.49558,30.72151,34.69797,34.55543,0.83927,1.71912,1.16293,1.46938,0.88248,1.15978,1.13083
2/9/2021,20.02485,0.53000,-6.00000,3.34000,0,0.86647,"2,050",0.12271,0.0248,0.0097,0.02645,0.01845,0.02631,0.02702,0.01922,0.00752,0.00509,0.00021,0.00636,0.00784,0.00407,0.00654,15.87283,15.35874,9.08251,17.93613,16.76728,18.86395,18.86804,30.04881,30.86899,27.74636,33.52177,30.75994,34.72982,34.58740,0.86125,1.73907,1.19418,1.49531,0.90952,1.19291,1.15265
2/17/2021,20.12248,3.25000,-7.50000,3.49000,"-150,000",0.96517,"2,311",0.23536,0.0393,0.0135,0.02322,0.02466,0.03975,0.03493,0.03885,0.00864,0.00539,0.00090,0.00732,0.01553,0.00430,0.00701,16.01231,15.41466,10.55841,18.07701,17.45071,18.91753,18.93728,30.10007,30.88873,27.76213,33.54654,30.81799,34.76690,34.62332,0.89287,1.76024,1.21541,1.52505,0.94433,1.23582,1.19734
2/18/2021,20.20905,-0.41000,5.00000,2.96000,"-350,000",1.32928,"2,329",0.23536,0.0078,0.0098,0.00591,0.00968,0.00951,-0.00046,0.01100,0.00949,0.00626,0.00038,0.00737,0.00791,0.00434,0.00824,16.10629,15.56473,9.69277,18.08365,16.77527,18.92655,19.09947,30.11781,30.89672,27.76638,33.56966,30.84753,34.77816,34.64141,0.90208,1.78026,1.22120,1.54087,0.95895,1.23833,1.21527
2/19/2021,20.14800,-1.02000,1.00000,3.35000,"-250,000",1.51717,"2,347",0.16093,0.0154,-0.0008,-0.00096,0.00109,-0.00666,0.00800,0.00593,0.00776,0.00616,0.00281,0.00618,0.00611,0.00533,0.00677,15.90432,15.54886,11.69857,17.90776,16.51748,19.13320,18.90207,30.12427,30.92015,27.76568,33.56607,30.84443,34.78199,34.63769,0.92122,1.78073,1.22024,1.53791,0.95500,1.24645,1.22470
2/22/2021,20.23057,2.33000,-4.50000,3.37000,"25,000",1.76294,"2,383",0.60148,-0.0008,0.0017,0.00206,0.00163,-0.01027,0.00395,0.00682,0.00818,0.00645,0.00028,0.00767,0.01817,0.00488,0.00786,15.95688,15.59530,9.38429,18.12261,17.60771,19.04436,19.05249,30.12858,30.91437,27.75090,33.56294,30.82638,34.77960,34.64493,0.92243,1.78752,1.21646,1.53685,0.94228,1.25090,1.22792
2/23/2021,20.21687,0.13000,7.50000,2.67000,"300,000",2.49271,"2,392",0.04023,0.0093,0.0047,-0.00992,0.00403,0.01740,0.00778,0.00145,0.00780,0.00964,0.00037,0.00637,0.00966,0.00612,0.00666,15.90940,15.99693,9.66142,17.93681,16.97523,19.27030,18.88575,30.13746,30.93092,27.74309,33.55486,30.81475,34.78395,34.64396,0.93191,1.80427,1.20602,1.53837,0.94185,1.26061,1.22805
2/24/2021,20.21253,1.67000,-4.00000,3.10000,"-75,000",3.29854,"2,403",0.60148,-0.0176,-0.0196,-0.00486,-0.00402,-0.00653,-0.01100,-0.01099,0.00872,0.00865,0.00147,0.00884,0.00832,0.00519,0.00734,16.02120,15.88824,11.04930,18.26537,16.82593,19.10521,18.98376,30.11633,30.91252,27.73886,33.55306,30.79469,34.76890,34.62681,0.91517,1.77015,1.20249,1.53688,0.93058,1.24459,1.21619
2/25/2021,20.04983,-0.16000,0.00000,3.00000,"-25,000",3.03796,"2,412",0.60148,0.0073,-0.0024,0.00804,0.00863,0.01109,0.00478,-0.00081,0.00961,0.00509,0.00059,0.00653,0.00586,0.00438,0.00667,16.11823,15.35772,10.14250,17.96235,16.47514,18.93589,18.88742,30.13303,30.93688,27.76018,33.56150,30.79033,34.77134,34.62758,0.91996,1.78174,1.21519,1.54297,0.93684,1.25046,1.21494
2/26/2021,20.14226,-2.46000,-1.00000,3.10000,"-100,000",3.35099,"2,421",0.45664,0.0117,0.0026,0.00402,0.01002,0.01554,0.00085,0.00303,0.00861,0.00572,0.00014,0.01089,0.00755,0.00464,0.00667,16.00865,15.47499,8.68271,18.47372,16.72909,18.99511,18.88844,30.14407,30.93567,27.75971,33.57608,30.79939,34.77565,34.62397,0.92778,1.79102,1.21778,1.55355,0.94772,1.25400,1.21749
3/1/2021,20.29774,-0.73000,7.50000,2.66000,"-100,000",3.72249,"2,448",0.00201,0.0132,-0.0024,-0.00879,0.01485,0.00565,0.02761,0.01456,0.01314,0.00388,0.00019,0.00811,0.01088,0.00625,0.00739,16.43142,15.08516,8.99962,18.17901,17.09449,19.29213,18.99066,30.16493,30.92790,27.75721,33.58618,30.81264,34.79552,34.63128,0.93925,1.78188,1.20876,1.56614,0.95623,1.28601,1.23345
3/2/2021,20.18043,-0.99000,3.50000,2.62000,"-150,000",3.33636,"2,448",0.31180,0.0158,0.0075,0.00218,0.00782,-0.00650,0.00521,0.00070,0.01634,0.00615,0.00022,0.00799,0.00901,0.00491,0.00632,16.64922,15.54725,9.14846,18.16418,16.90563,19.05141,18.83591,30.18810,30.92931,27.75875,33.58868,30.80961,34.79848,34.62960,0.95296,1.79284,1.21084,1.57676,0.95251,1.29364,1.23108
3/3/2021,20.27205,1.37000,5.00000,3.62000,"-100,000",3.12296,"2,475",0.51297,0.0248,0.0022,0.00000,0.01679,0.02840,0.01240,0.01099,0.02098,0.00670,0.00004,0.00928,0.00996,0.00448,0.00837,16.89910,15.63232,7.54961,18.31396,17.00662,18.95818,19.11648,30.20512,30.91463,27.75875,33.59080,30.82933,34.79825,34.62990,0.97024,1.79889,1.21084,1.59591,0.96826,1.30577,1.23991
